system_id,bulk_symbols,avg_metal_melting_point,metal_melting_point_std,metal_melting_point_range,avg_oxide_formation_enthalpy_per_O,reducibility_index,entropy_mixing_mass_weighted,min_oxide_formation_enthalpy,max_oxide_formation_enthalpy
326,Zn2Bi8O18,573.8,59.599999999999994,149.0,-223.0,223.0,2.2390394900743256,-351.0,-191.0
327,Ca4Se4O12,804.5,310.5,621.0,-403.5,403.5,2.0251047335804264,-635.0,-172.0
328,Ca4O4,1115.0,0.0,0.0,-635.0,635.0,1.3862943611158907,-635.0,-635.0
329,Li8Ag8O8,844.5,390.5,781.0,-313.5,313.5,2.307661595076329,-596.0,-31.0
330,Ta2Mn2O8,2404.5,885.5,1771.0,-397.0,397.0,1.2359023575941943,-409.0,-385.0
331,Y4Ti4O12,1870.0,71.0,142.0,-553.5,553.5,2.033724931246218,-635.0,-472.0
332,Al4Cu4O12,1145.5,212.5,425.0,-358.0,358.0,1.9954985938161758,-559.0,-157.0
333,Cr2Ir2O12,2449.5,269.5,539.0,-258.5,258.5,1.2109337954240098,-380.0,-137.0
334,Mn18W6O36,2063.0,942.2356393174692,2176.0,-359.0,359.0,3.00274755998247,-385.0,-281.0
335,Li8Ru4O12,1171.6666666666667,1014.9339332630913,2153.0,-448.3333333333333,448.3333333333333,1.838444560943246,-596.0,-153.0
336,Ti8Bi4O22,1475.3333333333333,658.5521155450713,1397.0,-378.3333333333333,378.3333333333333,2.226466711109467,-472.0,-191.0
339,Lu4Co4O12,1846.5,78.5,157.0,-432.0,432.0,1.9507669770490184,-626.0,-238.0
341,K8Sn2O8,370.6,67.2,168.0,-348.6,348.6,2.1649745494748243,-363.0,-291.0
342,Lu8Si4O20,1845.6666666666667,112.19427594826554,238.0,-569.3333333333334,569.3333333333334,2.292556569052062,-626.0,-456.0
343,Ba6Zr4O14,1451.2,552.604885971885,1128.0,-552.8,552.8,2.28393032546872,-554.0,-551.0
344,Bi1Rh1O4,1390.5,846.5,1693.0,-152.5,152.5,0.6341475237918764,-191.0,-114.0
345,Y4Pd8O16,1818.3333333333333,13.670731102939918,29.0,-268.3333333333333,268.3333333333333,2.4814665394824833,-635.0,-85.0
346,Li4Al4O8,693.5,239.5,479.0,-577.5,577.5,1.8930221659872348,-596.0,-559.0
348,K3Au1O1,587.0,433.0127018922193,1000.0,-265.5,265.5,1.0706938712082181,-363.0,27.0
349,Ti2Nb2O8,2345.5,404.5,809.0,-426.0,426.0,1.3342023517964696,-472.0,-380.0
350,Sn4O8,505.0,0.0,0.0,-291.0,291.0,1.3862943611158907,-291.0,-291.0
351,Sc1Mo3O8,2625.5,468.5197434473813,1082.0,-345.0,345.0,1.3461345269542406,-636.0,-248.0
352,Rb6Ni2O4,666.0,613.1459858793826,1416.0,-314.25,314.25,2.0678898140286037,-339.0,-240.0
354,Zn1Sb4O8,861.8,84.39999999999999,211.0,-272.6,272.6,1.5858521933275682,-351.0,-253.0
355,Sr4Cr4O16,1615.0,565.0,1130.0,-486.0,486.0,2.0465262379590485,-592.0,-380.0
356,Mn4V4O14,1851.0,332.0,664.0,-347.5,347.5,2.0787291870537272,-385.0,-310.0
357,Sc2Au2O4,1575.5,238.5,477.0,-304.5,304.5,1.1732600188256803,-636.0,27.0
360,Zn1Sb4O8,861.8,84.39999999999999,211.0,-272.6,272.6,1.5858521933275682,-351.0,-253.0
361,Co6W2O16,2249.75,834.4154765463066,1927.0,-248.75,248.75,1.9246854295925413,-281.0,-238.0
362,Li2Fe2O4,1132.5,678.5,1357.0,-435.5,435.5,1.0408111381034766,-596.0,-275.0
363,Zr9V1O20,2133.5,16.5,55.0,-526.9,526.9,2.2914619778941394,-551.0,-310.0
365,Y12Sb4O28,1575.25,387.5463681935363,895.0,-539.5,539.5,2.76238676216704,-635.0,-253.0
366,Li4Au4O8,895.5,441.5,883.0,-284.5,284.5,1.5348088260447732,-596.0,27.0
367,Na2Co6O8,1418.75,604.9187445434304,1397.0,-282.0,282.0,2.022329311565451,-414.0,-238.0
368,Co1Au1O4,1552.5,215.5,431.0,-105.5,105.5,0.5396316924031281,-238.0,27.0
370,Nb16O32,2750.0,0.0,0.0,-380.0,380.0,2.772588722223781,-380.0,-380.0
373,Sc2Mo6O16,2625.5,468.5197434473813,1082.0,-345.0,345.0,2.039281707510186,-636.0,-248.0
374,Sr4Mn2O8,1206.3333333333333,221.08872025099387,469.0,-523.0,523.0,1.7704058060335683,-592.0,-385.0
375,Li6Ru2O8,992.25,932.2763471739482,2153.0,-485.25,485.25,1.3380233767701433,-596.0,-153.0
376,V4Sb16O48,1159.8,511.59999999999997,1279.0,-264.4,264.4,2.9545778265874967,-310.0,-253.0
378,Li8Bi8O24,499.0,45.0,90.0,-393.5,393.5,2.221566109874162,-596.0,-191.0
379,Sr18W6O36,1711.25,1145.3185965049202,2645.0,-514.25,514.25,3.115654579290033,-592.0,-281.0
380,Rb4Li4O4,383.0,71.0,142.0,-467.5,467.5,1.6529594382260981,-596.0,-339.0
381,Mg2Mn4O6,1320.3333333333333,280.9570943914549,596.0,-457.3333333333333,457.3333333333333,1.7338520880849628,-602.0,-385.0
382,Cd8Co8O24,1181.0,587.0,1174.0,-248.0,248.0,2.7230607303196166,-258.0,-238.0
383,Sr5Bi3O12,860.25,244.9661966476191,506.0,-441.625,441.625,1.9860831121438656,-592.0,-191.0
384,Zn2Ni8O10,1521.0,414.0,1035.0,-262.2,262.2,2.30161351193731,-351.0,-240.0
386,Li4Fe2O6,906.3333333333334,639.6959347134299,1357.0,-489.0,489.0,1.33028569980204,-596.0,-275.0
387,Na8Zn4O8,478.3333333333333,151.7922556947122,322.0,-393.0,393.0,2.350386401860529,-414.0,-351.0
389,V2W4O16,3191.0,712.7636354360399,1512.0,-290.6666666666667,290.6666666666667,1.6722236693512673,-310.0,-281.0
391,Tl32O48,577.0,0.0,0.0,-130.0,130.0,3.4657359027677264,-130.0,-130.0
392,K4Bi4O8,440.5,103.5,207.0,-277.0,277.0,1.8219691067878747,-363.0,-191.0
393,K2Pt6O8,1615.0,737.8536440243417,1704.0,-141.0,141.0,1.957085901354957,-363.0,-67.0
394,Cr4Ag4O16,1707.5,472.5,945.0,-205.5,205.5,2.0170560677104805,-380.0,-31.0
395,K3Y3O6,1068.0,731.0,1462.0,-499.0,499.0,1.7140186115453548,-635.0,-363.0
396,Ga3Ag3O6,769.0,466.0,932.0,-197.0,197.0,1.7685091619406714,-363.0,-31.0
397,Rb8Zr4O12,917.3333333333334,856.0706097565136,1816.0,-409.6666666666667,409.6666666666667,2.48442799570475,-551.0,-339.0
399,Ag4Bi4O12,889.5,345.5,691.0,-111.0,111.0,2.02762456743336,-191.0,-31.0
400,Ni2Sb4O12,1178.6666666666667,388.43732513181016,824.0,-248.66666666666666,248.66666666666666,1.7439490082037934,-253.0,-240.0
401,Na8Y8O16,1085.0,714.0,1428.0,-524.5,524.5,2.5873187585377426,-635.0,-414.0
402,K3Lu3O6,1131.0,794.0,1588.0,-494.5,494.5,1.5739897560637797,-626.0,-363.0
405,Ba1Ag1O2,1117.5,117.5,235.0,-292.5,292.5,0.6859120857381105,-554.0,-31.0
406,V4Ge8O24,1535.0,458.2051942088828,972.0,-296.6666666666667,296.6666666666667,2.472153043033536,-310.0,-290.0
407,Sc3Tl3O6,1195.5,618.5,1237.0,-383.0,383.0,1.5704647429313707,-636.0,-130.0
408,Nb4Co12O32,2013.5,425.21847325815935,982.0,-273.5,273.5,2.750422437780526,-380.0,-238.0
410,Sn1Bi1O4,524.5,19.5,39.0,-241.0,241.0,0.6547092051092108,-291.0,-191.0
411,Pd2Se2O6,1161.0,667.0,1334.0,-128.5,128.5,1.375282906757164,-172.0,-85.0
413,Ca3Mo12O24,2539.8,712.3999999999999,1781.0,-325.4,325.4,2.666765763832756,-635.0,-248.0
414,Y2Ta6O18,2917.25,645.6219385212991,1491.0,-465.5,465.5,2.043437049279486,-635.0,-409.0
416,Ba8Al16O32,955.3333333333334,31.584102892999123,67.0,-557.3333333333334,557.3333333333334,2.869903809112058,-559.0,-554.0
417,Bi8O12,544.0,0.0,0.0,-191.0,191.0,2.079441541671836,-191.0,-191.0
418,Ni6O8,1728.0,0.0,0.0,-240.0,240.0,1.791759469222055,-240.0,-240.0
419,Na8Si4O12,809.6666666666666,620.3683493609977,1316.0,-428.0,428.0,2.480270793085679,-456.0,-414.0
421,Pd1Ru1O4,2217.5,389.5,779.0,-119.0,119.0,0.6928147267135053,-153.0,-85.0
422,Mg20Si6O36,1099.3076923076924,321.8923337953438,764.0,-568.3076923076923,568.3076923076923,3.2561455279605482,-602.0,-456.0
423,Lu4Mn4O12,1722.0,203.0,406.0,-505.5,505.5,1.9361684248265094,-626.0,-385.0
424,Sc4Ti4O12,1877.5,63.5,127.0,-554.0,554.0,2.078949712341665,-636.0,-472.0
425,Li8Si4O12,865.0,581.2417741353421,1233.0,-549.3333333333334,549.3333333333334,2.250297400245687,-596.0,-456.0
429,Nb2Mo2O8,2823.0,73.0,146.0,-314.0,314.0,1.3861636178188697,-380.0,-248.0
430,Co4Se8O20,918.6666666666666,600.5693594877744,1274.0,-194.0,194.0,2.4760747803422376,-238.0,-172.0
431,Ag2Hg2O4,734.5,500.5,1001.0,-61.0,61.0,1.3404110030879208,-91.0,-31.0
433,Mg4Se4O16,708.5,214.5,429.0,-387.0,387.0,1.9319728466295738,-602.0,-172.0
434,Mn2Sb2O8,1211.5,307.5,615.0,-319.0,319.0,1.3129777339026918,-385.0,-253.0
435,Si6Bi4O18,1229.8,559.9533552002346,1143.0,-350.0,350.0,1.90665536414034,-456.0,-191.0
436,Ga16Co8O32,791.3333333333334,690.6076229588615,1465.0,-321.3333333333333,321.3333333333333,3.175037196650342,-363.0,-238.0
437,Rb1Nb1O3,1531.0,1219.0,2438.0,-359.5,359.5,0.6922775292040939,-380.0,-339.0
438,Ga2Sb2O8,603.5,300.5,601.0,-308.0,308.0,1.3488997112527419,-363.0,-253.0
441,Ag4Sn4O12,870.0,365.0,730.0,-161.0,161.0,2.0782966847459043,-291.0,-31.0
442,Zn16Pd8O32,1071.3333333333333,535.044131097821,1135.0,-262.3333333333333,262.3333333333333,3.149453585689931,-351.0,-85.0
445,Zn2Bi4O8,593.6666666666666,70.23927359786371,149.0,-244.33333333333334,244.33333333333334,1.6888123331074603,-351.0,-191.0
446,Na16Sn4O12,397.8,53.6,134.0,-389.4,389.4,2.6764925424315766,-414.0,-291.0
447,Si4Ag8O12,1385.6666666666667,213.07484339754635,452.0,-172.66666666666666,172.66666666666666,2.356826734451142,-456.0,-31.0
448,Cr4Ni2O8,2029.3333333333333,213.07484339754635,452.0,-333.3333333333333,333.3333333333333,1.790086748373884,-380.0,-240.0
449,Ca1Zn1O2,904.0,211.0,422.0,-493.0,493.0,0.6640825063474172,-635.0,-351.0
451,Mn6Tl6O18,1048.0,471.0,942.0,-257.5,257.5,2.308164465827307,-385.0,-130.0
452,Bi24Ir2O40,711.3076923076923,579.5708471480473,2175.0,-186.84615384615384,186.84615384615384,3.2578598742268396,-191.0,-137.0
453,Zn2O2,693.0,0.0,0.0,-351.0,351.0,0.6931471805579453,-351.0,-351.0
455,Rb1Pt1O3,1176.5,864.5,1729.0,-203.0,203.0,0.6147501161877993,-339.0,-67.0
456,Lu2Nb2O8,2337.5,412.5,825.0,-503.0,503.0,1.3386059623096664,-626.0,-380.0
457,Al12Cu6O24,1074.6666666666667,200.34692133618847,425.0,-425.0,425.0,2.799891694958031,-559.0,-157.0
458,Nb16O32,2750.0,0.0,0.0,-380.0,380.0,2.772588722223781,-380.0,-380.0
460,Mn3Nb6O11,2339.6666666666665,580.29896509376,1231.0,-381.6666666666667,381.6666666666667,2.1706729902056026,-385.0,-380.0
461,Sc2Cu2O5,1586.0,228.0,456.0,-396.5,396.5,1.371544153526894,-636.0,-157.0
463,K1Re1O3,1898.0,1561.0,3122.0,-270.0,270.0,0.461441658754573,-363.0,-177.0
464,Ir4O12,2719.0,0.0,0.0,-137.0,137.0,1.3862943611158907,-137.0,-137.0
465,Be4Fe8O16,1727.3333333333333,118.32253471854897,251.0,-386.3333333333333,386.3333333333333,2.2932264919348975,-609.0,-275.0
466,Zn16Pd8O32,1071.3333333333333,535.044131097821,1135.0,-262.3333333333333,262.3333333333333,3.149453585689931,-351.0,-85.0
467,Na3V24O58,1981.6666666666667,569.4566611155664,1812.0,-321.55555555555554,321.55555555555554,3.2754186676775126,-414.0,-310.0
468,V4Fe4O16,1997.0,186.0,372.0,-292.5,292.5,2.0783871312038587,-310.0,-275.0
469,Na4Be4O6,965.5,594.5,1189.0,-511.5,511.5,1.980759405110872,-609.0,-414.0
471,Sb1Pt1O4,1472.5,568.5,1137.0,-160.0,160.0,0.6661276022601783,-253.0,-67.0
472,Na4Be4O6,965.5,594.5,1189.0,-511.5,511.5,1.980759405110872,-609.0,-414.0
473,Ni1W2O8,3039.3333333333335,927.2526923959593,1967.0,-267.3333333333333,267.3333333333333,0.9984173641436591,-281.0,-240.0
475,Re4O8,3459.0,0.0,0.0,-177.0,177.0,1.3862943611158907,-177.0,-177.0
476,Zn4O4,693.0,0.0,0.0,-351.0,351.0,1.3862943611158907,-351.0,-351.0
478,Al8Si4O20,1184.3333333333333,355.43900867643794,754.0,-524.6666666666666,524.6666666666666,2.4847264029105864,-559.0,-456.0
479,Zn2Cr8O16,1882.6,594.8,1487.0,-374.2,374.2,2.298003225531184,-380.0,-351.0
480,Y4Si4O14,1743.0,56.0,112.0,-545.5,545.5,1.9374523095086036,-635.0,-456.0
481,V6O10,2183.0,0.0,0.0,-310.0,310.0,1.791759469222055,-310.0,-310.0
483,Y8Hg8O20,1016.5,782.5,1565.0,-363.0,363.0,2.69620716604206,-635.0,-91.0
484,Sc20V10O50,1937.0,173.9482681718907,369.0,-527.3333333333334,527.3333333333334,3.399415328686551,-636.0,-310.0
485,Ba6Hg6O12,617.0,383.0,766.0,-322.5,322.5,2.4672801570946663,-554.0,-91.0
486,Na12Ag4O8,587.0,374.1229744348775,864.0,-318.25,318.25,2.483522220802941,-414.0,-31.0
487,Mg1W4O8,3140.6,1108.8000000000002,2772.0,-345.2,345.2,1.4835486118101833,-602.0,-281.0
488,K8Se8O28,415.5,78.5,157.0,-267.5,267.5,2.714450019042782,-363.0,-172.0
489,Lu4Tl4O12,1251.0,674.0,1348.0,-378.0,378.0,2.076433278957997,-626.0,-130.0
490,Zn2W4O14,2694.3333333333335,1415.1563714146773,3002.0,-304.3333333333333,304.3333333333333,1.7060401233342102,-351.0,-281.0
492,K3Y3O6,1068.0,731.0,1462.0,-499.0,499.0,1.7140186115453548,-635.0,-363.0
493,Li2Sb6O16,791.5,194.8557158514987,450.0,-338.75,338.75,1.8640008599365134,-596.0,-253.0
494,Ir4O12,2719.0,0.0,0.0,-137.0,137.0,1.3862943611158907,-137.0,-137.0
495,Cu8Se4O16,1070.0,407.29350596345137,864.0,-162.0,162.0,2.479435593901728,-172.0,-157.0
496,Zn4O4,693.0,0.0,0.0,-351.0,351.0,1.3862943611158907,-351.0,-351.0
497,Nb4Al4O16,1841.5,908.5,1817.0,-469.5,469.5,1.9195324665890034,-559.0,-380.0
498,Co2Pt6O12,1972.75,118.21246761657588,273.0,-109.75,109.75,1.9972146462935676,-238.0,-67.0
499,Sr4Cu2O8,1152.6666666666667,145.19259240363778,308.0,-447.0,447.0,1.781195794730434,-592.0,-157.0
500,Cu1Ir1O4,2038.5,680.5,1361.0,-147.0,147.0,0.5606299364254677,-157.0,-137.0
502,Y16Ga8O36,1300.3333333333333,705.2211631033834,1496.0,-544.3333333333334,544.3333333333334,3.1718734355352236,-635.0,-363.0
504,Mn4Fe8O12,1713.6666666666667,137.65012007098125,292.0,-311.6666666666667,311.6666666666667,2.484876966464659,-385.0,-275.0
507,Zn4O4,693.0,0.0,0.0,-351.0,351.0,1.3862943611158907,-351.0,-351.0
508,Fe1Sb4O12,1085.4,362.8,907.0,-257.4,257.4,1.575027622688047,-275.0,-253.0
509,Lu4Tl4O12,1251.0,674.0,1348.0,-378.0,378.0,2.076433278957997,-626.0,-130.0
510,Mg3Cu1O4,1031.75,188.3605253231154,435.0,-490.75,490.75,1.2778082797393195,-602.0,-157.0
512,V2Si2O7,1935.0,248.0,496.0,-383.0,383.0,1.3438685408568272,-456.0,-310.0
514,Lu3Ag3O6,1580.0,345.0,690.0,-328.5,328.5,1.7633487742957068,-626.0,-31.0
516,Ce4Cd4O12,831.0,237.0,474.0,-401.5,401.5,2.0734091161732793,-545.0,-258.0
517,Cd1Ni1O2,1161.0,567.0,1134.0,-249.0,249.0,0.6430230771117431,-258.0,-240.0
518,Ba12Co4O20,1192.0,332.55375505322445,768.0,-475.0,475.0,2.724471853502685,-554.0,-238.0
519,Co8Ni2O16,1760.0,16.0,40.0,-238.4,238.4,2.3025837629657726,-240.0,-238.0
521,Rb6O3,312.0,0.0,0.0,-339.0,339.0,1.791759469222055,-339.0,-339.0
522,Ba2O4,1000.0,0.0,0.0,-554.0,554.0,0.6931471805579453,-554.0,-554.0
523,Sb32O48,904.0,0.0,0.0,-253.0,253.0,3.4657359027677264,-253.0,-253.0
524,Rb1Mo1O3,1604.0,1292.0,2584.0,-293.5,293.5,0.6914740868389855,-339.0,-248.0
525,Al1Bi1O3,738.5,194.5,389.0,-375.0,375.0,0.35551230360833613,-559.0,-191.0
528,Sc2Nb2O8,2282.0,468.0,936.0,-508.0,508.0,1.3245252261785807,-636.0,-380.0
529,K1Zr1O3,1232.5,895.5,1791.0,-457.0,457.0,0.6108734039788618,-551.0,-363.0
532,Li6Sb2O8,566.5,194.8557158514987,450.0,-510.25,510.25,1.2693702283032815,-596.0,-253.0
533,Mo2W2O12,3295.5,399.5,799.0,-264.5,264.5,1.336126031021885,-281.0,-248.0
534,Ni6O8,1728.0,0.0,0.0,-240.0,240.0,1.791759469222055,-240.0,-240.0
535,Rb4Sb4O8,608.0,296.0,592.0,-296.0,296.0,2.064026778423111,-339.0,-253.0
536,Ti2Bi24O40,651.4615384615385,372.25768894980325,1397.0,-212.6153846153846,212.6153846153846,3.2245660648468206,-472.0,-191.0
537,Cu5Si4O14,1504.2222222222222,163.48141435498462,329.0,-289.8888888888889,289.8888888888889,2.125477621012577,-456.0,-157.0
538,Zn4Bi4O12,618.5,74.5,149.0,-271.0,271.0,1.9354068498571997,-351.0,-191.0
540,Mg5Al7O16,928.8333333333334,4.930066485916347,10.0,-576.9166666666666,576.9166666666666,2.48359687350956,-602.0,-559.0
541,Re6Ni2O16,3026.25,749.5449869754317,1731.0,-192.75,192.75,2.0014356775344257,-240.0,-177.0
542,Ni4Mo6O16,2428.8,572.2008039141504,1168.0,-244.8,244.8,2.2761553541934423,-248.0,-240.0
543,Cu1Ag1O4,1296.5,61.5,123.0,-94.0,94.0,0.6593336301354908,-157.0,-31.0
544,Sr8Sb8O28,977.0,73.0,146.0,-422.5,422.5,2.759236073003396,-592.0,-253.0
545,Ba3Sr1O4,1012.5,21.650635094610966,50.0,-563.5,563.5,1.3702513917978776,-592.0,-554.0
548,K1Pd1O3,1082.5,745.5,1491.0,-224.0,224.0,0.5819430534019401,-363.0,-85.0
549,Al2Sb2O8,918.5,14.5,29.0,-406.0,406.0,1.16665896599648,-559.0,-253.0
551,Rb4Cd4O6,453.0,141.0,282.0,-298.5,298.5,2.070143651232932,-339.0,-258.0
552,Ag4Pt4O8,1638.0,403.0,806.0,-49.0,49.0,2.037415052711271,-67.0,-31.0
553,Mn4O4,1519.0,0.0,0.0,-385.0,385.0,1.3862943611158907,-385.0,-385.0
554,Sr2O2,1050.0,0.0,0.0,-592.0,592.0,0.6931471805579453,-592.0,-592.0
555,Rb6O3,312.0,0.0,0.0,-339.0,339.0,1.791759469222055,-339.0,-339.0
556,Cu2Ag1O4,1317.0,57.982756057296896,123.0,-115.0,115.0,1.0647235036679852,-157.0,-31.0
557,Mn4Se8O20,835.6666666666666,483.1896338108075,1025.0,-243.0,243.0,2.4715993275426125,-385.0,-172.0
559,Ce4Hf4O16,1787.0,719.0,1438.0,-559.0,559.0,2.0721722945572525,-573.0,-545.0
561,Ga8Ge2O16,484.6,363.2,908.0,-348.4,348.4,2.302449426601341,-363.0,-290.0
563,Ba9Ru9O27,1803.5,803.5,1607.0,-353.5,353.5,2.8787599464042604,-554.0,-153.0
564,Y2W4O18,3063.0,893.7829714197961,1896.0,-399.0,399.0,1.7443191503923905,-635.0,-281.0
565,Ca8Cu8O20,1236.5,121.5,243.0,-396.0,396.0,2.7467199498058568,-635.0,-157.0
567,Na2Bi10O16,515.1666666666666,64.47329335124394,173.0,-228.16666666666666,228.16666666666666,2.3718657582282674,-414.0,-191.0
570,Sr1Sb1O3,977.0,73.0,146.0,-422.5,422.5,0.67979453133756,-592.0,-253.0
571,Mn2Nb2O8,2134.5,615.5,1231.0,-382.5,382.5,1.3529459693219377,-385.0,-380.0
572,Ca4W4O16,2405.0,1290.0,2580.0,-458.0,458.0,1.8561455102969373,-635.0,-281.0
573,Cs4Bi4O8,423.0,121.0,242.0,-268.5,268.5,2.0544803699561465,-346.0,-191.0
574,Rb16Co16O32,1040.0,728.0,1456.0,-288.5,288.5,3.448755869559453,-339.0,-238.0
575,Y1Zr9O20,2095.1,98.69999999999999,329.0,-559.4,559.4,2.3025556890204193,-635.0,-551.0
577,Tl1Sb1O4,740.5,163.5,327.0,-191.5,191.5,0.660707626614919,-253.0,-130.0
578,V2Si2O7,1935.0,248.0,496.0,-383.0,383.0,1.3438685408568272,-456.0,-310.0
582,Be6Zn2O8,1343.25,375.42201254055414,867.0,-544.5,544.5,1.6189589043331352,-609.0,-351.0
583,Sr4Cu8O8,1255.3333333333333,145.19259240363778,308.0,-302.0,302.0,2.4727336608054165,-592.0,-157.0
584,Mn4V4O14,1851.0,332.0,664.0,-347.5,347.5,2.0787291870537272,-385.0,-310.0
585,Y12Ta4O28,2171.75,645.6219385212991,1491.0,-578.5,578.5,2.7155213571516796,-635.0,-409.0
586,V10W6O40,2750.0,731.9938524332018,1512.0,-299.125,299.125,2.576904494047506,-310.0,-281.0
588,Li2Cr12O22,1933.4285714285713,603.9741851491093,1726.0,-410.85714285714283,410.85714285714283,2.5507384621814166,-596.0,-380.0
589,K12Ge4O14,555.5,378.45310145379966,874.0,-344.75,344.75,2.7300141533167714,-363.0,-290.0
590,Ir1Ru1O4,2663.0,56.0,112.0,-145.0,145.0,0.6440445520555047,-153.0,-137.0
591,K4Al44O68,883.3333333333334,164.72569792098483,596.0,-542.6666666666666,542.6666666666666,3.8647658041501938,-559.0,-363.0
592,Ca24Pt6O36,1300.2,370.4,926.0,-521.4,521.4,3.1054502231902488,-635.0,-67.0
595,Zr2Co2O6,1948.0,180.0,360.0,-394.5,394.5,1.36298988294709,-551.0,-238.0
596,Bi24Ir2O40,711.3076923076923,579.5708471480473,2175.0,-186.84615384615384,186.84615384615384,3.2578598742268396,-191.0,-137.0
597,Ge16O32,1211.0,0.0,0.0,-290.0,290.0,2.772588722223781,-290.0,-290.0
598,Mn6Zn6O18,1106.0,413.0,826.0,-368.0,368.0,2.481135943897474,-385.0,-351.0
599,Nb4Ni2O12,2409.3333333333335,481.77542024843433,1022.0,-333.3333333333333,333.3333333333333,1.7710411368670356,-380.0,-240.0
600,Ca4Ag4O8,1175.0,60.0,120.0,-333.0,333.0,1.9704388585733121,-635.0,-31.0
601,Mn6Sb2O16,1365.25,266.30281166371486,615.0,-352.0,352.0,2.006798166761414,-385.0,-253.0
602,Mn4Si8O20,1631.0,79.19595949289332,168.0,-432.3333333333333,432.3333333333333,2.4298025426129444,-456.0,-385.0
603,Na4Be4O6,965.5,594.5,1189.0,-511.5,511.5,1.980759405110872,-609.0,-414.0
604,Na2Li2O2,412.5,41.5,83.0,-505.0,505.0,1.2347091849667124,-596.0,-414.0
606,Lu4Zr3O12,2012.0,100.45894683899488,203.0,-593.8571428571429,593.8571428571429,1.899420527656543,-626.0,-551.0
608,Y4Mo4O12,2347.5,548.5,1097.0,-441.5,441.5,2.0787133725433895,-635.0,-248.0
609,Mn4V4O14,1851.0,332.0,664.0,-347.5,347.5,2.0787291870537272,-385.0,-310.0
610,Sc1Mo3O8,2625.5,468.5197434473813,1082.0,-345.0,345.0,1.3461345269542406,-636.0,-248.0
611,Ta12O32,3290.0,0.0,0.0,-409.0,409.0,2.484906649776,-409.0,-409.0
613,Cr1Sb1O4,1542.0,638.0,1276.0,-316.5,316.5,0.6102251234950282,-380.0,-253.0
614,K2V6O16,1721.5,799.3414476930369,1846.0,-323.25,323.25,2.073465522362769,-363.0,-310.0
615,Ta8O20,3290.0,0.0,0.0,-409.0,409.0,2.079441541671836,-409.0,-409.0
616,Sr3Cd1O4,936.0,197.45379206285202,456.0,-508.5,508.5,1.3800069265289454,-592.0,-258.0
620,Li32Ir16O48,1209.0,1067.7312395916867,2265.0,-443.0,443.0,3.0660184298386888,-596.0,-137.0
622,Ni10O12,1728.0,0.0,0.0,-240.0,240.0,2.3025850929840455,-240.0,-240.0
623,Mg3Cd1O4,840.75,142.46117892254017,329.0,-516.0,516.0,1.1025060639663913,-602.0,-258.0
624,K8Fe4O10,828.3333333333334,694.8502636459808,1474.0,-333.6666666666667,333.6666666666667,2.469837892487053,-363.0,-275.0
626,Mg4Mo8O16,2238.3333333333335,930.0811195207056,1973.0,-366.0,366.0,2.353044001821549,-602.0,-248.0
629,Mg4O4,923.0,0.0,0.0,-602.0,602.0,1.3862943611158907,-602.0,-602.0
630,Mg3Co12O24,1599.0,338.0,845.0,-310.8,310.8,2.665820934936155,-602.0,-238.0
632,Ba1Ag1O2,1117.5,117.5,235.0,-292.5,292.5,0.6859120857381105,-554.0,-31.0
633,Mn6O8,1519.0,0.0,0.0,-385.0,385.0,1.791759469222055,-385.0,-385.0
635,Ba8Sb4O18,968.0,45.254833995939045,96.0,-453.6666666666667,453.6666666666667,2.4833425683270804,-554.0,-253.0
637,Y8Si4O20,1761.6666666666667,52.79730632859555,112.0,-575.3333333333334,575.3333333333334,2.3832789620178128,-635.0,-456.0
638,Na6Be8O11,1050.4285714285713,588.4024029141128,1189.0,-525.4285714285714,525.4285714285714,2.533679122219663,-609.0,-414.0
639,Ca4Se4O12,804.5,310.5,621.0,-403.5,403.5,2.0251047335804264,-635.0,-172.0
640,Mg16Co8O32,1204.6666666666667,398.3368200684218,845.0,-480.6666666666667,480.6666666666667,3.081280788852511,-602.0,-238.0
643,Ti3O3,1941.0,0.0,0.0,-472.0,472.0,1.0986122886651097,-472.0,-472.0
644,Sc8Bi8O24,1179.0,635.0,1270.0,-413.5,413.5,2.5463118127261266,-636.0,-191.0
645,Cr4Ag4O14,1707.5,472.5,945.0,-205.5,205.5,2.0170560677104805,-380.0,-31.0
648,Li4Cr8O16,1604.6666666666667,813.6442028853206,1726.0,-452.0,452.0,2.270051090553362,-596.0,-380.0
649,Co2Ag2O4,1501.5,266.5,533.0,-134.5,134.5,1.342618186187498,-238.0,-31.0
650,Pd4Se4O16,1161.0,667.0,1334.0,-128.5,128.5,2.06843008731311,-172.0,-85.0
653,Mg2Al1O6,926.3333333333334,4.714045207910316,10.0,-587.6666666666666,587.6666666666666,1.0973721960350806,-602.0,-559.0
654,Y4Mo8O30,2530.3333333333335,517.1307593077618,1097.0,-377.0,377.0,2.484270210681996,-635.0,-248.0
656,K12Bi12O36,440.5,103.5,207.0,-277.0,277.0,2.920581395439984,-363.0,-191.0
657,Ba15Pt6O27,1297.4285714285713,470.2758634621833,1041.0,-414.85714285714283,414.85714285714283,3.030797787975238,-554.0,-67.0
659,Mg4Mo6O16,2106.8,966.5686525022422,1973.0,-389.6,389.6,2.146166445763815,-602.0,-248.0
661,Sr4Hf4O12,1778.0,728.0,1456.0,-582.5,582.5,2.0199493625649145,-592.0,-573.0
