system_id,bulk_symbols,has_transition_metal,has_noble_metal,has_rare_earth,fraction_transition_metal,d_band_filling,metal_diversity,metal_electronegativity_spread,weighted_electron_affinity
424,Sc4Ti4O12,1,0,1,0.4,0.15000000000000002,2,0.17999999999999994,12.850000000000001
425,Li8Si4O12,0,0,0,0.0,0.0,2,0.9199999999999999,84.43333333333334
429,Nb2Mo2O8,1,0,0,0.3333333333333333,0.45,2,0.56,79.0
430,Co4Se8O20,1,0,0,0.125,0.7,2,0.6699999999999999,151.23333333333332
431,Ag2Hg2O4,1,1,0,0.5,1.0,2,0.07000000000000006,62.8
433,Mg4Se4O16,0,0,0,0.0,0.0,2,1.2399999999999998,97.5
434,Mn2Sb2O8,1,0,0,0.16666666666666666,0.5,2,0.4999999999999998,51.6
435,Si6Bi4O18,0,0,0,0.0,0.0,2,0.1200000000000001,116.97999999999999
436,Ga16Co8O32,1,0,0,0.14285714285714285,0.7,2,0.06999999999999984,48.56666666666666
437,Rb1Nb1O3,1,0,0,0.2,0.4,2,0.7800000000000001,66.5
438,Ga2Sb2O8,0,0,0,0.0,0.0,2,0.23999999999999977,72.1
441,Ag4Sn4O12,1,1,0,0.2,1.0,2,0.030000000000000027,116.44999999999999
442,Zn16Pd8O32,1,1,0,0.42857142857142855,1.0,2,0.5500000000000003,17.900000000000002
445,Zn2Bi4O8,1,0,0,0.14285714285714285,1.0,2,0.3700000000000001,60.86666666666667
446,Na16Sn4O12,0,0,0,0.0,0.0,2,1.0299999999999998,63.69999999999999
447,Si4Ag8O12,1,1,0,0.3333333333333333,1.0,2,0.030000000000000027,128.4333333333333
448,Cr4Ni2O8,1,0,0,0.42857142857142855,0.6,2,0.25,80.2
449,Ca1Zn1O2,1,0,0,0.25,1.0,2,0.6499999999999999,1.2
451,Mn6Tl6O18,1,0,0,0.2,0.5,2,0.07000000000000006,9.6
452,Bi24Ir2O40,1,1,0,0.030303030303030304,0.7,2,0.18000000000000016,95.89230769230768
453,Zn2O2,1,0,0,0.5,1.0,1,0.0,0.0
455,Rb1Pt1O3,1,1,0,0.2,0.9,2,1.46,126.10000000000001
456,Lu2Nb2O8,1,0,1,0.16666666666666666,0.4,2,0.33000000000000007,68.05
457,Al12Cu6O24,1,0,0,0.14285714285714285,1.0,2,0.2899999999999998,67.80000000000001
458,Nb16O32,1,0,0,0.3333333333333333,0.4,1,0.0,86.1
460,Mn3Nb6O11,1,0,0,0.45,0.43333333333333335,2,0.050000000000000044,57.400000000000006
461,Sc2Cu2O5,1,0,1,0.4444444444444444,0.55,2,0.5399999999999998,68.25
463,K1Re1O3,1,0,0,0.2,0.5,2,1.08,31.45
464,Ir4O12,1,1,0,0.25,0.7,1,0.0,151.0
465,Be4Fe8O16,1,0,0,0.2857142857142857,0.6,2,0.26,10.466666666666667
466,Zn16Pd8O32,1,1,0,0.42857142857142855,1.0,2,0.5500000000000003,17.900000000000002
467,Na3V24O58,1,0,0,0.2823529411764706,0.3,2,0.6999999999999998,51.11111111111112
468,V4Fe4O16,1,0,0,0.3333333333333333,0.44999999999999996,2,0.20000000000000018,33.3
469,Na4Be4O6,0,0,0,0.0,0.0,2,0.64,26.4
471,Sb1Pt1O4,1,1,0,0.16666666666666666,0.9,2,0.22999999999999998,154.25
472,Na4Be4O6,0,0,0,0.0,0.0,2,0.64,26.4
473,Ni1W2O8,1,0,0,0.2727272727272727,0.5333333333333333,2,0.44999999999999996,89.73333333333333
475,Re4O8,1,0,0,0.3333333333333333,0.5,1,0.0,14.5
476,Zn4O4,1,0,0,0.5,1.0,1,0.0,0.0
478,Al8Si4O20,0,0,0,0.0,0.0,2,0.2899999999999998,73.03333333333335
479,Zn2Cr8O16,1,0,0,0.38461538461538464,0.6,2,0.010000000000000009,51.44
480,Y4Si4O14,1,0,1,0.18181818181818182,0.1,2,0.6799999999999999,81.85
481,V6O10,1,0,0,0.375,0.3,1,0.0,50.9
483,Y8Hg8O20,1,0,1,0.4444444444444444,0.55,2,0.78,14.8
484,Sc20V10O50,1,0,1,0.375,0.16666666666666663,2,0.2699999999999998,29.033333333333328
485,Ba6Hg6O12,1,0,0,0.25,1.0,2,1.1099999999999999,6.95
486,Na12Ag4O8,1,1,0,0.16666666666666666,1.0,2,0.9999999999999999,71.0
487,Mg1W4O8,1,0,0,0.3076923076923077,0.4,2,1.0499999999999998,62.879999999999995
488,K8Se8O28,0,0,0,0.0,0.0,2,1.73,121.7
489,Lu4Tl4O12,0,0,1,0.0,0.0,2,0.3500000000000001,34.6
490,Zn2W4O14,1,0,0,0.3,0.6,2,0.71,52.4
492,K3Y3O6,1,0,1,0.25,0.10000000000000002,2,0.4,38.99999999999999
493,Li2Sb6O16,0,0,0,0.0,0.0,2,1.0699999999999998,92.30000000000001
494,Ir4O12,1,1,0,0.25,0.7,1,0.0,151.0
495,Cu8Se4O16,1,0,0,0.2857142857142857,1.0,2,0.6499999999999999,143.93333333333334
496,Zn4O4,1,0,0,0.5,1.0,1,0.0,0.0
497,Nb4Al4O16,1,0,0,0.16666666666666666,0.4,2,0.010000000000000009,64.3
498,Co2Pt6O12,1,1,0,0.4,0.8500000000000001,2,0.3999999999999999,169.9
499,Sr4Cu2O8,1,0,0,0.14285714285714285,1.0,2,0.95,42.800000000000004
500,Cu1Ir1O4,1,1,0,0.3333333333333333,0.85,2,0.30000000000000027,134.7
502,Y16Ga8O36,1,0,1,0.26666666666666666,0.1,2,0.5900000000000001,33.4
504,Mn4Fe8O12,1,0,0,0.5,0.5666666666666665,2,0.28,10.466666666666667
507,Zn4O4,1,0,0,0.5,1.0,1,0.0,0.0
508,Fe1Sb4O12,1,0,0,0.058823529411764705,0.6,2,0.21999999999999975,85.7
509,Lu4Tl4O12,0,0,1,0.0,0.0,2,0.3500000000000001,34.6
510,Mg3Cu1O4,1,0,0,0.125,1.0,2,0.5899999999999999,29.6
512,V2Si2O7,1,0,0,0.18181818181818182,0.3,2,0.27,92.5
514,Lu3Ag3O6,1,1,1,0.25,1.0,2,0.6599999999999999,87.80000000000001
516,Ce4Cd4O12,1,0,1,0.2,1.0,2,0.5699999999999998,25.0
517,Cd1Ni1O2,1,0,0,0.5,0.9,2,0.21999999999999997,56.0
518,Ba12Co4O20,1,0,0,0.1111111111111111,0.7,2,0.9899999999999999,26.35
519,Co8Ni2O16,1,0,0,0.38461538461538464,0.72,2,0.030000000000000027,73.36
521,Rb6O3,0,0,0,0.0,0.0,1,0.0,46.9
522,Ba2O4,0,0,0,0.0,0.0,1,0.0,13.9
523,Sb32O48,0,0,0,0.0,0.0,1,0.0,103.2
524,Rb1Mo1O3,1,0,0,0.2,0.5,2,1.3400000000000003,59.400000000000006
525,Al1Bi1O3,0,0,0,0.0,0.0,2,0.4099999999999999,66.9
528,Sc2Nb2O8,1,0,1,0.3333333333333333,0.25,2,0.24,52.099999999999994
529,K1Zr1O3,1,0,0,0.2,0.2,2,0.5100000000000001,44.75
532,Li6Sb2O8,0,0,0,0.0,0.0,2,1.0699999999999998,70.5
533,Mo2W2O12,1,0,0,0.25,0.44999999999999996,2,0.19999999999999973,75.25
534,Ni6O8,1,0,0,0.42857142857142855,0.7999999999999999,1,0.0,112.0
535,Rb4Sb4O8,0,0,0,0.0,0.0,2,1.23,75.05
536,Ti2Bi24O40,1,0,0,0.030303030303030304,0.2,2,0.48,84.86153846153846
537,Cu5Si4O14,1,0,0,0.21739130434782608,1.0,2,0.0,125.3777777777778
538,Zn4Bi4O12,1,0,0,0.2,1.0,2,0.3700000000000001,45.65
540,Mg5Al7O16,0,0,0,0.0,0.0,2,0.30000000000000004,24.791666666666668
541,Re6Ni2O16,1,0,0,0.3333333333333333,0.575,2,0.010000000000000009,38.875
542,Ni4Mo6O16,1,0,0,0.38461538461538464,0.62,2,0.2500000000000002,87.94
543,Cu1Ag1O4,1,1,0,0.3333333333333333,1.0,2,0.030000000000000027,122.0
544,Sr8Sb8O28,0,0,0,0.0,0.0,2,1.0999999999999999,54.1
545,Ba3Sr1O4,0,0,0,0.0,0.0,2,0.05999999999999994,11.675
548,K1Pd1O3,1,1,0,0.2,1.0,2,1.3800000000000003,51.05
549,Al2Sb2O8,0,0,0,0.0,0.0,2,0.4399999999999997,72.85
551,Rb4Cd4O6,1,0,0,0.2857142857142857,1.0,2,0.87,23.45
552,Ag4Pt4O8,1,1,0,0.5,0.95,2,0.34999999999999987,165.45
553,Mn4O4,1,0,0,0.5,0.5,1,0.0,0.0
554,Sr2O2,0,0,0,0.0,0.0,1,0.0,5.0
555,Rb6O3,0,0,0,0.0,0.0,1,0.0,46.9
556,Cu2Ag1O4,1,1,0,0.42857142857142855,1.0,2,0.030000000000000027,120.8
557,Mn4Se8O20,1,0,0,0.125,0.5,2,0.9999999999999998,130.0
559,Ce4Hf4O16,1,0,1,0.16666666666666666,0.2,2,0.17999999999999994,25.0
561,Ga8Ge2O16,0,0,0,0.0,0.0,2,0.19999999999999973,56.6
563,Ba9Ru9O27,1,1,0,0.2,0.7,2,1.31,57.599999999999994
564,Y2W4O18,1,0,1,0.25,0.3,2,1.14,62.26666666666667
565,Ca8Cu8O20,1,0,0,0.2222222222222222,1.0,2,0.8999999999999999,60.400000000000006
567,Na2Bi10O16,0,0,0,0.0,0.0,2,1.0899999999999999,84.88333333333331
570,Sr1Sb1O3,0,0,0,0.0,0.0,2,1.0999999999999999,54.1
571,Mn2Nb2O8,1,0,0,0.3333333333333333,0.44999999999999996,2,0.050000000000000044,43.05
572,Ca4W4O16,1,0,0,0.16666666666666666,0.4,2,1.3599999999999999,40.5
573,Cs4Bi4O8,0,0,0,0.0,0.0,2,1.23,68.4
574,Rb16Co16O32,1,0,0,0.25,0.7,2,1.06,55.3
575,Y1Zr9O20,1,0,1,0.3333333333333333,0.19,2,0.1100000000000001,39.95
577,Tl1Sb1O4,0,0,0,0.0,0.0,2,0.4299999999999997,61.2
578,V2Si2O7,1,0,0,0.18181818181818182,0.3,2,0.27,92.5
582,Be6Zn2O8,1,0,0,0.125,1.0,2,0.07999999999999985,0.0
583,Sr4Cu8O8,1,0,0,0.4,1.0,2,0.95,80.6
584,Mn4V4O14,1,0,0,0.36363636363636365,0.4,2,0.07999999999999985,25.45
585,Y12Ta4O28,1,0,1,0.36363636363636365,0.15000000000000002,2,0.28,29.950000000000003
586,V10W6O40,1,0,0,0.2857142857142857,0.33749999999999997,2,0.73,61.2875
588,Li2Cr12O22,1,0,0,0.3333333333333333,0.5,2,0.6799999999999999,63.62857142857141
589,K12Ge4O14,0,0,0,0.0,0.0,2,1.19,66.05
590,Ir1Ru1O4,1,1,0,0.3333333333333333,0.7,2,0.0,126.15
591,K4Al44O68,0,0,0,0.0,0.0,2,0.7900000000000001,42.99166666666667
592,Ca24Pt6O36,1,1,0,0.09090909090909091,0.9,2,1.2799999999999998,42.98
595,Zr2Co2O6,1,0,0,0.4,0.45,2,0.5499999999999998,52.400000000000006
596,Bi24Ir2O40,1,1,0,0.030303030303030304,0.7,2,0.18000000000000016,95.89230769230768
597,Ge16O32,0,0,0,0.0,0.0,1,0.0,119.0
598,Mn6Zn6O18,1,0,0,0.4,0.75,2,0.09999999999999987,0.0
599,Nb4Ni2O12,1,0,0,0.3333333333333333,0.5333333333333333,2,0.30999999999999983,94.73333333333333
600,Ca4Ag4O8,1,1,0,0.25,1.0,2,0.9299999999999999,64.0
601,Mn6Sb2O16,1,0,0,0.25,0.5,2,0.4999999999999998,25.8
602,Mn4Si8O20,1,0,0,0.125,0.5,2,0.34999999999999987,89.39999999999999
603,Na4Be4O6,0,0,0,0.0,0.0,2,0.64,26.4
604,Na2Li2O2,0,0,0,0.0,0.0,2,0.04999999999999993,56.199999999999996
606,Lu4Zr3O12,1,0,1,0.15789473684210525,0.20000000000000004,2,0.06000000000000005,46.18571428571429
608,Y4Mo4O12,1,0,1,0.4,0.3,2,0.9400000000000002,50.75
609,Mn4V4O14,1,0,0,0.36363636363636365,0.4,2,0.07999999999999985,25.45
610,Sc1Mo3O8,1,0,1,0.3333333333333333,0.4,2,0.8,58.45
611,Ta12O32,1,0,0,0.2727272727272727,0.29999999999999993,1,0.0,31.0
613,Cr1Sb1O4,1,0,0,0.16666666666666666,0.5,2,0.3899999999999999,83.75
614,K2V6O16,1,0,0,0.25,0.3,2,0.8099999999999999,50.275
615,Ta8O20,1,0,0,0.2857142857142857,0.3,1,0.0,31.0
616,Sr3Cd1O4,1,0,0,0.125,1.0,2,0.74,3.75
620,Li32Ir16O48,1,1,0,0.16666666666666666,0.7,2,1.2200000000000002,90.06666666666666
622,Ni10O12,1,0,0,0.45454545454545453,0.8,1,0.0,112.0
623,Mg3Cd1O4,1,0,0,0.125,1.0,2,0.3799999999999999,0.0
624,K8Fe4O10,1,0,0,0.18181818181818182,0.6,2,1.0100000000000002,37.49999999999999
626,Mg4Mo8O16,1,0,0,0.2857142857142857,0.5,2,0.8500000000000001,47.93333333333333
629,Mg4O4,0,0,0,0.0,0.0,1,0.0,0.0
630,Mg3Co12O24,1,0,0,0.3076923076923077,0.7000000000000001,2,0.5699999999999998,50.96000000000001
632,Ba1Ag1O2,1,1,0,0.25,1.0,2,1.04,69.75
633,Mn6O8,1,0,0,0.42857142857142855,0.5,1,0.0,0.0
635,Ba8Sb4O18,0,0,0,0.0,0.0,2,1.1599999999999997,43.666666666666664
637,Y8Si4O20,1,0,1,0.25,0.1,2,0.6799999999999999,64.43333333333334
638,Na6Be8O11,0,0,0,0.0,0.0,2,0.64,22.628571428571426
639,Ca4Se4O12,0,0,0,0.0,0.0,2,1.5499999999999998,98.7
640,Mg16Co8O32,1,0,0,0.14285714285714285,0.7,2,0.5699999999999998,21.233333333333334
643,Ti3O3,1,0,0,0.5,0.20000000000000004,1,0.0,7.599999999999999
644,Sc8Bi8O24,1,0,1,0.2,0.1,2,0.6599999999999999,54.7
645,Cr4Ag4O14,1,1,0,0.36363636363636365,0.75,2,0.27,94.94999999999999
648,Li4Cr8O16,1,0,0,0.2857142857142857,0.5,2,0.6799999999999999,62.73333333333332
649,Co2Ag2O4,1,1,0,0.5,0.85,2,0.050000000000000044,94.65
650,Pd4Se4O16,1,1,0,0.16666666666666666,1.0,2,0.34999999999999964,124.35
653,Mg2Al1O6,0,0,0,0.0,0.0,2,0.30000000000000004,14.166666666666666
654,Y4Mo8O30,1,0,1,0.2857142857142857,0.3666666666666667,2,0.9400000000000002,57.79999999999999
656,K12Bi12O36,0,0,0,0.0,0.0,2,1.2000000000000002,69.85000000000001
657,Ba15Pt6O27,1,1,0,0.125,0.9,2,1.3899999999999997,68.58571428571429
659,Mg4Mo6O16,1,0,0,0.23076923076923078,0.5,2,0.8500000000000001,43.14
661,Sr4Hf4O12,1,0,0,0.2,0.2,2,0.3500000000000001,2.5
663,Sr4O4,0,0,0,0.0,0.0,1,0.0,5.0
664,Rb4Tl4O4,0,0,0,0.0,0.0,2,0.8000000000000002,33.05
666,Li8Bi8O24,0,0,0,0.0,0.0,2,1.04,75.45
668,K12Y2O8,1,0,1,0.09090909090909091,0.1,2,0.4,45.714285714285715
670,Ba12Co4O20,1,0,0,0.1111111111111111,0.7,2,0.9899999999999999,26.35
672,Rb4V6O16,1,0,0,0.23076923076923078,0.3,2,0.8099999999999999,49.3
673,Li8Ag8O8,1,1,0,0.3333333333333333,1.0,2,0.95,92.6
677,Re4Bi1O12,1,0,0,0.23529411764705882,0.5,2,0.1200000000000001,29.860000000000003
678,K4Pd2O8,1,1,0,0.14285714285714285,1.0,2,1.3800000000000003,50.166666666666664
680,Ba1Bi2O5,0,0,0,0.0,0.0,2,1.13,65.5
681,Hg3O3,1,0,0,0.5,1.0,1,0.0,0.0
683,Ca2O4,0,0,0,0.0,0.0,1,0.0,2.4
684,Mg1W4O8,1,0,0,0.3076923076923077,0.4,2,1.0499999999999998,62.879999999999995
685,Sr4Sn2O8,0,0,0,0.0,0.0,2,1.01,39.1
686,Ti2Se4O12,1,0,0,0.1111111111111111,0.2,2,1.0099999999999998,132.53333333333333
687,K4O8,0,0,0,0.0,0.0,1,0.0,48.4
688,Li2Sb6O16,0,0,0,0.0,0.0,2,1.0699999999999998,92.30000000000001
694,Fe4Re8O24,1,0,0,0.3333333333333333,0.5333333333333333,2,0.06999999999999984,14.9
695,Na9Re3O15,1,0,0,0.1111111111111111,0.5,2,0.9699999999999999,43.225
697,Zr10Sb6O2,1,0,0,0.5555555555555556,0.2,2,0.7199999999999998,64.3875
698,Cr2Si2O10,1,0,0,0.14285714285714285,0.5,2,0.24,99.19999999999999
701,Sr24Pt6O36,1,1,0,0.09090909090909091,0.9,2,1.3299999999999998,45.059999999999995
709,Cu8Se4O16,1,0,0,0.2857142857142857,1.0,2,0.6499999999999999,143.93333333333334
710,Ba4Pd8O16,1,1,0,0.2857142857142857,1.0,2,1.31,40.43333333333333
711,Li4Au4O8,1,1,0,0.25,1.0,2,1.56,141.20000000000002
712,Se8O24,0,0,0,0.0,0.0,1,0.0,195.0
713,Os2O8,1,1,0,0.2,0.6,1,0.0,106.1
714,Rb4Au4O8,1,1,0,0.25,1.0,2,1.7200000000000002,134.85
716,Co8Ni2O16,1,0,0,0.38461538461538464,0.72,2,0.030000000000000027,73.36
717,Mn2V8O24,1,0,0,0.29411764705882354,0.33999999999999997,2,0.07999999999999985,40.71999999999999
718,Ba12Al4O16,0,0,0,0.0,0.0,2,0.7200000000000001,21.05
719,Cr28Fe4O48,1,0,0,0.4,0.5125,2,0.17000000000000015,58.224999999999994
720,Co1Bi1O3,1,0,0,0.2,0.7,2,0.14000000000000012,77.5
721,Cr1Sb1O4,1,0,0,0.16666666666666666,0.5,2,0.3899999999999999,83.75
722,Co12Bi4O32,1,0,0,0.25,0.7000000000000001,2,0.14000000000000012,70.6
723,Sr4Al8O16,0,0,0,0.0,0.0,2,0.6600000000000001,30.0
724,K16Ga16O32,0,0,0,0.0,0.0,2,0.9900000000000001,44.7
725,Co1W2O8,1,0,0,0.2727272727272727,0.5,2,0.48,73.63333333333334
726,Li8Zr4O12,1,0,0,0.16666666666666666,0.2,2,0.3500000000000001,53.43333333333334
727,V4Se4O16,1,0,0,0.16666666666666666,0.3,2,0.9199999999999999,122.95
728,Lu2O4,0,0,1,0.0,0.0,1,0.0,50.0
730,Li4Pt2O4,1,1,0,0.2,0.9,2,1.2999999999999998,108.16666666666667
731,Sb8O16,0,0,0,0.0,0.0,1,0.0,103.2
732,Ba4Au4O8,1,1,0,0.25,1.0,2,1.65,118.35000000000001
733,Mg1Be1O3,0,0,0,0.0,0.0,2,0.26,0.0
734,Sr1Mg1O3,0,0,0,0.0,0.0,2,0.3600000000000001,2.5
735,Ti12O4,1,0,0,0.75,0.20000000000000004,1,0.0,7.599999999999998
737,Ga1Pd1O4,1,1,0,0.16666666666666666,1.0,2,0.3900000000000001,47.35
738,K8O4,0,0,0,0.0,0.0,1,0.0,48.4
739,Sr2Pt6O8,1,1,0,0.375,0.9,2,1.3299999999999998,155.22500000000002
741,Ga8O12,0,0,0,0.0,0.0,1,0.0,41.0
742,Na8Zn4O8,1,0,0,0.2,1.0,2,0.7199999999999999,35.199999999999996
743,Ca4Ir4O12,1,1,0,0.2,0.7,2,1.2000000000000002,76.7
744,Ge8Sb4O24,0,0,0,0.0,0.0,2,0.040000000000000036,113.73333333333335
746,Mo4O8,1,0,0,0.3333333333333333,0.5,1,0.0,71.9
747,K8Cr4O16,1,0,0,0.14285714285714285,0.5,2,0.84,53.69999999999999
749,K1Rh1O3,1,1,0,0.2,0.8,2,1.46,79.05
750,Zn6Ge6O18,1,0,0,0.2,1.0,2,0.3599999999999999,59.5
751,Sr1Cd1O2,1,0,0,0.25,1.0,2,0.74,2.5
752,Ba4Ag4O8,1,1,0,0.25,1.0,2,1.04,69.75
753,Tl1Rh1O4,1,1,0,0.16666666666666666,0.8,2,0.6599999999999997,64.45
755,Si8Mo4O24,1,0,0,0.1111111111111111,0.5,2,0.26000000000000023,113.36666666666669
756,Na3Ce3O6,0,0,1,0.0,0.0,2,0.19000000000000006,51.4
757,Ba4Al8O16,0,0,0,0.0,0.0,2,0.7200000000000001,32.96666666666667
758,Tl4Sb4O12,0,0,0,0.0,0.0,2,0.4299999999999997,61.2
759,Ca6Sn6O18,0,0,0,0.0,0.0,2,0.96,54.849999999999994
760,Sb4Rh4O16,1,1,0,0.16666666666666666,0.8,2,0.22999999999999998,106.45
762,Ca4Ni4O10,1,0,0,0.2222222222222222,0.8,2,0.9099999999999999,57.2
763,Fe6Bi6O18,1,0,0,0.2,0.6,2,0.18999999999999995,53.5
764,Be2Ga4O8,0,0,0,0.0,0.0,2,0.24,27.333333333333332
766,Zn4O8,1,0,0,0.3333333333333333,1.0,1,0.0,0.0
768,Mg2Ir2O5,1,1,0,0.2222222222222222,0.7,2,0.8900000000000001,75.5
769,Mn2V8O24,1,0,0,0.29411764705882354,0.33999999999999997,2,0.07999999999999985,40.71999999999999
770,Ca4Si8O20,0,0,0,0.0,0.0,2,0.8999999999999999,90.2
771,Mn1Co4O8,1,0,0,0.38461538461538464,0.6599999999999999,2,0.32999999999999985,50.96
772,Mn2Nb2O8,1,0,0,0.3333333333333333,0.44999999999999996,2,0.050000000000000044,43.05
774,W4O8,1,0,0,0.3333333333333333,0.4,1,0.0,78.6
775,Ba5Ta4O15,1,0,0,0.16666666666666666,0.3,2,0.61,21.5
776,Bi24Ir2O40,1,1,0,0.030303030303030304,0.7,2,0.18000000000000016,95.89230769230768
778,Zn4Cu4O8,1,0,0,0.5,1.0,2,0.25,59.2
779,Ta4Cr4O16,1,0,0,0.3333333333333333,0.4,2,0.15999999999999992,47.65
780,Hg3O3,1,0,0,0.5,1.0,1,0.0,0.0
781,Cu2Hg2O4,1,0,0,0.5,1.0,2,0.10000000000000009,59.2
784,Lu6Bi18O36,0,0,1,0.0,0.0,2,0.75,80.97500000000001
787,Sr3Cd1O4,1,0,0,0.125,1.0,2,0.74,3.75
788,Li4Zn4O8,1,0,0,0.25,1.0,2,0.6699999999999999,29.8
789,Ti1Mo1O4,1,0,0,0.3333333333333333,0.35,2,0.6200000000000001,39.75
790,Cu1Ir1O4,1,1,0,0.3333333333333333,0.85,2,0.30000000000000027,134.7
792,Ba1Zr1O3,1,0,0,0.2,0.2,2,0.44000000000000006,27.5
793,Ag12Sb12O36,1,1,0,0.2,1.0,2,0.11999999999999988,114.39999999999999
794,Zn4Ni8O16,1,0,0,0.42857142857142855,0.8666666666666668,2,0.26,74.66666666666667
795,Sr8Lu16O32,0,0,1,0.0,0.0,2,0.32000000000000006,35.0
796,Y8W8O36,1,0,1,0.3076923076923077,0.25,2,1.14,54.099999999999994
797,Rb2Se2O6,0,0,0,0.0,0.0,2,1.73,120.95
798,Al2W3O12,1,0,0,0.17647058823529413,0.4000000000000001,2,0.7499999999999998,64.16
800,Li4W4O14,1,0,0,0.18181818181818182,0.4,2,1.38,69.1
801,Al4Ag4O8,1,1,0,0.25,1.0,2,0.31999999999999984,84.05
802,Ca1Ru1O3,1,1,0,0.2,0.7,2,1.2000000000000002,51.85
803,Ga2Sb2O8,0,0,0,0.0,0.0,2,0.23999999999999977,72.1
804,Li4Fe20O32,1,0,0,0.35714285714285715,0.5999999999999999,2,0.8500000000000001,23.016666666666666
807,Be16Si8O36,0,0,0,0.0,0.0,2,0.32999999999999985,44.699999999999996
808,Mn4V4O16,1,0,0,0.3333333333333333,0.4,2,0.07999999999999985,25.45
809,Tl8O4,0,0,0,0.0,0.0,1,0.0,19.2
810,Ag4O2,1,1,0,0.6666666666666666,1.0,1,0.0,125.6
812,Tl8Sn4O12,0,0,0,0.0,0.0,2,0.33999999999999986,48.56666666666666
813,Hf3Sn1O8,1,0,0,0.25,0.20000000000000004,2,0.6599999999999999,26.825
815,Ce4Se2O4,0,0,1,0.0,0.0,2,1.4299999999999997,98.33333333333333
816,Sr4Zr4O12,1,0,0,0.2,0.2,2,0.3800000000000001,23.05
818,Zr4Mo8O32,1,0,0,0.2727272727272727,0.39999999999999997,2,0.8300000000000001,61.633333333333326
819,Ga1Ru1O4,1,1,0,0.16666666666666666,0.7,2,0.3900000000000001,71.15
820,Sr4Cr40O60,1,0,0,0.38461538461538464,0.5,2,0.71,58.90909090909093
821,Li2O4,0,0,0,0.0,0.0,1,0.0,59.6
822,Al4Sn4O12,0,0,0,0.0,0.0,2,0.34999999999999987,74.9
825,Ba1Mo1O3,1,0,0,0.2,0.5,2,1.27,42.900000000000006
826,Li1O8,0,0,0,0.0,0.0,1,0.0,59.6
829,Ga8Fe4O16,1,0,0,0.14285714285714285,0.6,2,0.020000000000000018,32.56666666666666
830,Cr2Pt2O4,1,1,0,0.5,0.7,2,0.6199999999999999,134.8
831,Zn2Bi8O18,1,0,0,0.07142857142857142,1.0,2,0.3700000000000001,73.03999999999999
832,Al8O12,0,0,0,0.0,0.0,1,0.0,42.5
833,Rb1Mg1O3,0,0,0,0.0,0.0,2,0.4900000000000001,23.45
835,Al2Si4O11,0,0,0,0.0,0.0,2,0.2899999999999998,103.56666666666666
838,Y6Cu11O24,1,0,1,0.4146341463414634,0.6823529411764707,2,0.6799999999999999,87.05882352941177
839,Pt4O12,1,1,0,0.25,0.9,1,0.0,205.3
840,Mg8Pt4O16,1,1,0,0.14285714285714285,0.9,2,0.9699999999999998,68.43333333333334
841,Tl6V2O8,1,0,0,0.125,0.3,2,0.009999999999999787,27.125
842,Ba4O4,0,0,0,0.0,0.0,1,0.0,13.9
844,Ca6Tl8O18,0,0,0,0.0,0.0,2,0.6200000000000001,11.999999999999998
845,Pd2Au2O4,1,1,0,0.5,1.0,2,0.33999999999999986,138.25
846,Mn1Ge1O4,1,0,0,0.16666666666666666,0.5,2,0.45999999999999974,59.5
848,Y6Bi18O36,1,0,1,0.1,0.09999999999999999,2,0.8,75.875
849,Sr4Ce4O12,0,0,1,0.0,0.0,2,0.17000000000000015,27.5
850,Lu2O4,0,0,1,0.0,0.0,1,0.0,50.0
851,Mg4Se4O16,0,0,0,0.0,0.0,2,1.2399999999999998,97.5
852,Mg4Bi8O16,0,0,0,0.0,0.0,2,0.71,60.86666666666665
853,Sr4V40O60,1,0,0,0.38461538461538464,0.3,2,0.6799999999999999,46.72727272727274
854,Ba1Zn1O3,1,0,0,0.2,1.0,2,0.7599999999999999,6.95
855,Sr2O20,0,0,0,0.0,0.0,1,0.0,5.0
856,Rb3Tl3O6,0,0,0,0.0,0.0,2,0.8000000000000002,33.04999999999999
857,Sc1Sb1O4,1,0,1,0.16666666666666666,0.1,2,0.6899999999999997,60.650000000000006
859,Zr4O8,1,0,0,0.3333333333333333,0.2,1,0.0,41.1
860,Bi12Ir4O8,1,1,0,0.16666666666666666,0.7,2,0.18000000000000016,106.225
861,Li10Fe22O32,1,0,0,0.34375,0.5999999999999999,2,0.8500000000000001,29.418750000000003
862,Mg2Ta4O12,1,0,0,0.2222222222222222,0.3,2,0.18999999999999995,20.666666666666668
863,Ca6Ge6O18,0,0,0,0.0,0.0,2,1.0099999999999998,60.699999999999996
864,Zn4O4,1,0,0,0.5,1.0,1,0.0,0.0
865,Ca6Ge6O18,0,0,0,0.0,0.0,2,1.0099999999999998,60.699999999999996
868,Sr2V8O20,1,0,0,0.26666666666666666,0.3,2,0.6799999999999999,41.71999999999999
869,Sr3Ca1O4,0,0,0,0.0,0.0,2,0.050000000000000044,4.35
871,Li4Se4O12,0,0,0,0.0,0.0,2,1.5699999999999998,127.3
872,Sc4Mn8O16,1,0,1,0.42857142857142855,0.3666666666666667,2,0.18999999999999995,6.033333333333334
875,Sr4V40O60,1,0,0,0.38461538461538464,0.3,2,0.6799999999999999,46.72727272727274
876,Li10Sb2O10,0,0,0,0.0,0.0,2,1.0699999999999998,66.86666666666667
877,Os2O8,1,1,0,0.2,0.6,1,0.0,106.1
