system_id,ads_symbols,count_C,count_H,count_N,count_O,wtd_mean_atomic_number,wtd_mean_atomic_mass,wtd_mean_electronegativity,wtd_mean_covalent_radius,wtd_mean_electron_affinity,wtd_mean_ionization_energy
419,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
421,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
422,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
423,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
424,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
425,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
429,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
430,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
431,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
433,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
434,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
435,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
436,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
437,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
438,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
441,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
442,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
445,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
446,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
447,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
448,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
449,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
451,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
452,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
453,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
455,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
456,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
457,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
458,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
460,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
461,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
463,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
464,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
465,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
466,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
467,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
468,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
469,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
471,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
472,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
473,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
475,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
476,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
478,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
479,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
480,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
481,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
483,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
484,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
485,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
486,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
487,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
488,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
489,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
490,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
492,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
493,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
494,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
495,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
496,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
497,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
498,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
499,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
500,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
502,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
504,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
507,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
508,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
509,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
510,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
512,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
514,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
516,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
517,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
518,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
519,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
521,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
522,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
523,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
524,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
525,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
528,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
529,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
532,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
533,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
534,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
535,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
536,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
537,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
538,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
540,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
541,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
542,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
543,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
544,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
545,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
548,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
549,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
551,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
552,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
553,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
554,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
555,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
556,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
557,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
559,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
561,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
563,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
564,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
565,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
567,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
570,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
571,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
572,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
573,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
574,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
575,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
577,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
578,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
582,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
583,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
584,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
585,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
586,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
588,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
589,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
590,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
591,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
592,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
595,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
596,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
597,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
598,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
599,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
600,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
601,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
602,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
603,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
604,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
606,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
608,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
609,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
610,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
611,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
613,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
614,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
615,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
616,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
620,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
622,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
623,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
624,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
626,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
629,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
630,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
632,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
633,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
635,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
637,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
638,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
639,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
640,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
643,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
644,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
645,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
648,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
649,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
650,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
653,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
654,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
656,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
657,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
659,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
661,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
663,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
664,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
666,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
668,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
670,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
672,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
673,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
677,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
678,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
680,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
681,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
683,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
684,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
685,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
686,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
687,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
688,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
694,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
695,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
697,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
698,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
701,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
709,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
710,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
711,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
712,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
713,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
714,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
716,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
717,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
718,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
719,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
720,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
721,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
722,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
723,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
724,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
725,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
726,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
727,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
728,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
730,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
731,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
732,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
733,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
734,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
735,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
737,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
738,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
739,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
741,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
742,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
743,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
744,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
746,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
747,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
749,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
750,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
751,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
752,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
753,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
755,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
756,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
757,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
758,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
759,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
760,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
762,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
763,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
764,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
766,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
768,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
769,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
770,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
771,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
772,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
774,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
775,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
776,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
778,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
779,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
780,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
781,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
784,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
787,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
788,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
789,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
790,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
792,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
793,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
794,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
795,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
796,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
797,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
798,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
800,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
801,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
802,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
803,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
804,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
807,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
808,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
809,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
810,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
812,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
813,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
815,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
816,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
818,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
819,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
820,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
821,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
822,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
825,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
826,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
829,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
830,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
831,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
832,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
833,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
835,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
838,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
839,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
840,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
841,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
842,CO,1,0,0,1,7.0,14.004999999999999,2.995,71.0,131.4,1200.2
844,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
845,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
846,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
848,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
849,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
850,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
851,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
852,H2O,0,2,0,1,3.3333333333333335,6.005,2.6133333333333333,42.666666666666664,95.53333333333335,1312.6333333333334
853,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
854,N,0,0,1,0,7.0,14.007,3.04,71.0,0.0,1402.3
855,OH,0,1,0,1,4.5,8.5035,2.8200000000000003,48.5,106.9,1312.95
856,H,0,1,0,0,1.0,1.008,2.2,31.0,72.8,1312.0
857,HO2,0,1,0,2,5.666666666666667,11.002,3.026666666666667,54.333333333333336,118.26666666666667,1313.2666666666667
859,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
860,C,1,0,0,0,6.0,12.011,2.55,76.0,121.8,1086.5
861,O2,0,0,0,2,8.0,15.999,3.44,66.0,141.0,1313.9
862,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
863,O,0,0,0,1,8.0,15.999,3.44,66.0,141.0,1313.9
