system_id,ads_symbols,mol_weight,num_atoms,num_heavy_atoms,num_H,num_OH_bonds,num_OO_bonds,is_radical,unpaired_electrons,total_valence_electrons,dipole_moment,proton_affinity,gas_phase_BDE,electron_affinity_eV,ionization_energy_eV,polarizability
374,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
375,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
376,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
378,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
379,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
380,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
381,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
382,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
383,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
384,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
386,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
387,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
389,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
391,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
392,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
393,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
394,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
395,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
396,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
397,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
399,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
400,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
401,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
402,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
405,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
406,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
407,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
408,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
410,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
411,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
413,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
414,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
416,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
417,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
418,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
419,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
421,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
422,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
423,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
424,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
425,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
429,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
430,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
431,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
433,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
434,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
435,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
436,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
437,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
438,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
441,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
442,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
445,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
446,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
447,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
448,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
449,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
451,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
452,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
453,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
455,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
456,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
457,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
458,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
460,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
461,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
463,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
464,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
465,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
466,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
467,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
468,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
469,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
471,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
472,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
473,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
475,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
476,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
478,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
479,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
480,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
481,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
483,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
484,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
485,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
486,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
487,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
488,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
489,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
490,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
492,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
493,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
494,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
495,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
496,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
497,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
498,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
499,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
500,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
502,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
504,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
507,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
508,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
509,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
510,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
512,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
514,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
516,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
517,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
518,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
519,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
521,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
522,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
523,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
524,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
525,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
528,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
529,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
532,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
533,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
534,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
535,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
536,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
537,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
538,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
540,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
541,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
542,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
543,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
544,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
545,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
548,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
549,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
551,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
552,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
553,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
554,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
555,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
556,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
557,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
559,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
561,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
563,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
564,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
565,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
567,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
570,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
571,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
572,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
573,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
574,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
575,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
577,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
578,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
582,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
583,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
584,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
585,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
586,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
588,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
589,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
590,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
591,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
592,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
595,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
596,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
597,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
598,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
599,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
600,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
601,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
602,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
603,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
604,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
606,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
608,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
609,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
610,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
611,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
613,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
614,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
615,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
616,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
620,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
622,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
623,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
624,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
626,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
629,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
630,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
632,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
633,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
635,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
637,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
638,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
639,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
640,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
643,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
644,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
645,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
648,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
649,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
650,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
653,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
654,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
656,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
657,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
659,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
661,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
663,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
664,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
666,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
668,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
670,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
672,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
673,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
677,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
678,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
680,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
681,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
683,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
684,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
685,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
686,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
687,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
688,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
694,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
695,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
697,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
698,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
701,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
709,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
710,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
711,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
712,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
713,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
714,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
716,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
717,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
718,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
719,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
720,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
721,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
722,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
723,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
724,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
725,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
726,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
727,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
728,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
730,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
731,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
732,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
733,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
734,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
735,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
737,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
738,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
739,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
741,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
742,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
743,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
744,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
746,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
747,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
749,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
750,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
751,O2,31.998,2,2,0,0,1,1,2,12,0.0,421.0,498.4,0.448,12.07,1.562
752,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
753,H,1.008,1,0,1,0,0,1,1,1,0.0,0.0,436.0,0.754,13.598,0.667
755,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
756,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
757,O,15.999,1,1,0,0,0,1,2,6,0.0,0.0,0.0,1.461,13.618,0.802
758,H2O,18.015,3,1,2,2,0,0,0,8,1.85,691.0,497.1,-0.03,12.621,1.45
759,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
760,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
762,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
763,HO2,33.006,3,2,1,1,1,1,1,13,2.09,660.0,366.0,1.078,11.35,2.2
764,N,14.007,1,1,0,0,0,1,3,5,0.0,0.0,0.0,-0.07,14.534,1.1
766,C,12.011,1,1,0,0,0,1,4,4,0.0,0.0,0.0,1.262,11.26,1.76
768,OH,17.007,2,1,1,1,0,1,1,7,1.66,593.2,428.0,1.828,13.017,1.02
769,CO,28.01,2,2,0,0,0,0,0,10,0.11,594.0,1076.5,1.11,14.014,1.95
