system_id,ads_symbols,MolWt,NumHBondDonors,NumHBondAcceptors,NumLonePairs,TPSA,MolLogP,NumHeavyAtoms,NumValenceElectrons,NumRadicalElectrons
583,C,12.011,0,0,0,0.0,0.08129,1,4,4
584,C,12.011,0,0,0,0.0,0.08129,1,4,4
585,H,1.008,0,0,0,0.0,0.1125,0,1,1
586,O,15.999,0,1,2,28.5,-0.1188,1,6,2
588,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
589,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
590,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
591,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
592,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
595,O,15.999,0,1,2,28.5,-0.1188,1,6,2
596,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
597,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
598,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
599,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
600,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
601,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
602,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
603,O,15.999,0,1,2,28.5,-0.1188,1,6,2
604,O,15.999,0,1,2,28.5,-0.1188,1,6,2
606,H,1.008,0,0,0,0.0,0.1125,0,1,1
608,O,15.999,0,1,2,28.5,-0.1188,1,6,2
609,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
610,O,15.999,0,1,2,28.5,-0.1188,1,6,2
611,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
613,O,15.999,0,1,2,28.5,-0.1188,1,6,2
614,C,12.011,0,0,0,0.0,0.08129,1,4,4
615,H,1.008,0,0,0,0.0,0.1125,0,1,1
616,C,12.011,0,0,0,0.0,0.08129,1,4,4
620,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
622,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
623,O2,31.998,0,2,4,34.14,0.067,2,12,0
624,O,15.999,0,1,2,28.5,-0.1188,1,6,2
626,O,15.999,0,1,2,28.5,-0.1188,1,6,2
629,C,12.011,0,0,0,0.0,0.08129,1,4,4
630,O,15.999,0,1,2,28.5,-0.1188,1,6,2
632,C,12.011,0,0,0,0.0,0.08129,1,4,4
633,N,14.007,0,1,1,30.5,-0.4806,1,5,3
635,H,1.008,0,0,0,0.0,0.1125,0,1,1
637,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
638,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
639,O,15.999,0,1,2,28.5,-0.1188,1,6,2
640,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
643,H,1.008,0,0,0,0.0,0.1125,0,1,1
644,O,15.999,0,1,2,28.5,-0.1188,1,6,2
645,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
648,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
649,O,15.999,0,1,2,28.5,-0.1188,1,6,2
650,N,14.007,0,1,1,30.5,-0.4806,1,5,3
653,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
654,N,14.007,0,1,1,30.5,-0.4806,1,5,3
656,H,1.008,0,0,0,0.0,0.1125,0,1,1
657,O,15.999,0,1,2,28.5,-0.1188,1,6,2
659,H,1.008,0,0,0,0.0,0.1125,0,1,1
661,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
663,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
664,O,15.999,0,1,2,28.5,-0.1188,1,6,2
666,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
668,H,1.008,0,0,0,0.0,0.1125,0,1,1
670,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
672,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
673,O2,31.998,0,2,4,34.14,0.067,2,12,0
677,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
678,C,12.011,0,0,0,0.0,0.08129,1,4,4
680,H,1.008,0,0,0,0.0,0.1125,0,1,1
681,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
683,O,15.999,0,1,2,28.5,-0.1188,1,6,2
684,N,14.007,0,1,1,30.5,-0.4806,1,5,3
685,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
686,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
687,H,1.008,0,0,0,0.0,0.1125,0,1,1
688,O2,31.998,0,2,4,34.14,0.067,2,12,0
694,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
695,H,1.008,0,0,0,0.0,0.1125,0,1,1
697,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
698,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
701,O,15.999,0,1,2,28.5,-0.1188,1,6,2
709,H,1.008,0,0,0,0.0,0.1125,0,1,1
710,H,1.008,0,0,0,0.0,0.1125,0,1,1
711,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
712,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
713,O,15.999,0,1,2,28.5,-0.1188,1,6,2
714,O,15.999,0,1,2,28.5,-0.1188,1,6,2
716,N,14.007,0,1,1,30.5,-0.4806,1,5,3
717,N,14.007,0,1,1,30.5,-0.4806,1,5,3
718,H,1.008,0,0,0,0.0,0.1125,0,1,1
719,O,15.999,0,1,2,28.5,-0.1188,1,6,2
720,O,15.999,0,1,2,28.5,-0.1188,1,6,2
721,O,15.999,0,1,2,28.5,-0.1188,1,6,2
722,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
723,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
724,O2,31.998,0,2,4,34.14,0.067,2,12,0
725,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
726,N,14.007,0,1,1,30.5,-0.4806,1,5,3
727,H,1.008,0,0,0,0.0,0.1125,0,1,1
728,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
730,H,1.008,0,0,0,0.0,0.1125,0,1,1
731,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
732,O2,31.998,0,2,4,34.14,0.067,2,12,0
733,O,15.999,0,1,2,28.5,-0.1188,1,6,2
734,O,15.999,0,1,2,28.5,-0.1188,1,6,2
735,H,1.008,0,0,0,0.0,0.1125,0,1,1
737,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
738,H,1.008,0,0,0,0.0,0.1125,0,1,1
739,H,1.008,0,0,0,0.0,0.1125,0,1,1
741,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
742,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
743,O,15.999,0,1,2,28.5,-0.1188,1,6,2
744,C,12.011,0,0,0,0.0,0.08129,1,4,4
746,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
747,H,1.008,0,0,0,0.0,0.1125,0,1,1
749,O,15.999,0,1,2,28.5,-0.1188,1,6,2
750,H,1.008,0,0,0,0.0,0.1125,0,1,1
751,O2,31.998,0,2,4,34.14,0.067,2,12,0
752,C,12.011,0,0,0,0.0,0.08129,1,4,4
753,H,1.008,0,0,0,0.0,0.1125,0,1,1
755,C,12.011,0,0,0,0.0,0.08129,1,4,4
756,O,15.999,0,1,2,28.5,-0.1188,1,6,2
757,O,15.999,0,1,2,28.5,-0.1188,1,6,2
758,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
759,N,14.007,0,1,1,30.5,-0.4806,1,5,3
760,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
762,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
763,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
764,N,14.007,0,1,1,30.5,-0.4806,1,5,3
766,C,12.011,0,0,0,0.0,0.08129,1,4,4
768,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
769,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
770,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
771,O,15.999,0,1,2,28.5,-0.1188,1,6,2
772,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
774,N,14.007,0,1,1,30.5,-0.4806,1,5,3
775,O,15.999,0,1,2,28.5,-0.1188,1,6,2
776,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
778,H,1.008,0,0,0,0.0,0.1125,0,1,1
779,O,15.999,0,1,2,28.5,-0.1188,1,6,2
780,N,14.007,0,1,1,30.5,-0.4806,1,5,3
781,O,15.999,0,1,2,28.5,-0.1188,1,6,2
784,O,15.999,0,1,2,28.5,-0.1188,1,6,2
787,O,15.999,0,1,2,28.5,-0.1188,1,6,2
788,N,14.007,0,1,1,30.5,-0.4806,1,5,3
789,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
790,O,15.999,0,1,2,28.5,-0.1188,1,6,2
792,H,1.008,0,0,0,0.0,0.1125,0,1,1
793,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
794,O2,31.998,0,2,4,34.14,0.067,2,12,0
795,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
796,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
797,N,14.007,0,1,1,30.5,-0.4806,1,5,3
798,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
800,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
801,C,12.011,0,0,0,0.0,0.08129,1,4,4
802,O,15.999,0,1,2,28.5,-0.1188,1,6,2
803,H,1.008,0,0,0,0.0,0.1125,0,1,1
804,O,15.999,0,1,2,28.5,-0.1188,1,6,2
807,N,14.007,0,1,1,30.5,-0.4806,1,5,3
808,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
809,H,1.008,0,0,0,0.0,0.1125,0,1,1
810,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
812,C,12.011,0,0,0,0.0,0.08129,1,4,4
813,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
815,O,15.999,0,1,2,28.5,-0.1188,1,6,2
816,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
818,H,1.008,0,0,0,0.0,0.1125,0,1,1
819,O,15.999,0,1,2,28.5,-0.1188,1,6,2
820,C,12.011,0,0,0,0.0,0.08129,1,4,4
821,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
822,O,15.999,0,1,2,28.5,-0.1188,1,6,2
825,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
826,N,14.007,0,1,1,30.5,-0.4806,1,5,3
829,H,1.008,0,0,0,0.0,0.1125,0,1,1
830,N,14.007,0,1,1,30.5,-0.4806,1,5,3
831,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
832,N,14.007,0,1,1,30.5,-0.4806,1,5,3
833,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
835,O,15.999,0,1,2,28.5,-0.1188,1,6,2
838,C,12.011,0,0,0,0.0,0.08129,1,4,4
839,N,14.007,0,1,1,30.5,-0.4806,1,5,3
840,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
841,N,14.007,0,1,1,30.5,-0.4806,1,5,3
842,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
844,N,14.007,0,1,1,30.5,-0.4806,1,5,3
845,O,15.999,0,1,2,28.5,-0.1188,1,6,2
846,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
848,N,14.007,0,1,1,30.5,-0.4806,1,5,3
849,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
850,C,12.011,0,0,0,0.0,0.08129,1,4,4
851,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
852,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
853,H,1.008,0,0,0,0.0,0.1125,0,1,1
854,N,14.007,0,1,1,30.5,-0.4806,1,5,3
855,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
856,H,1.008,0,0,0,0.0,0.1125,0,1,1
857,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
859,O,15.999,0,1,2,28.5,-0.1188,1,6,2
860,C,12.011,0,0,0,0.0,0.08129,1,4,4
861,O2,31.998,0,2,4,34.14,0.067,2,12,0
862,O,15.999,0,1,2,28.5,-0.1188,1,6,2
863,O,15.999,0,1,2,28.5,-0.1188,1,6,2
864,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
865,C,12.011,0,0,0,0.0,0.08129,1,4,4
868,O,15.999,0,1,2,28.5,-0.1188,1,6,2
869,N,14.007,0,1,1,30.5,-0.4806,1,5,3
871,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
872,C,12.011,0,0,0,0.0,0.08129,1,4,4
875,N,14.007,0,1,1,30.5,-0.4806,1,5,3
876,O,15.999,0,1,2,28.5,-0.1188,1,6,2
877,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
879,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
880,C,12.011,0,0,0,0.0,0.08129,1,4,4
882,N,14.007,0,1,1,30.5,-0.4806,1,5,3
883,H,1.008,0,0,0,0.0,0.1125,0,1,1
885,H,1.008,0,0,0,0.0,0.1125,0,1,1
886,H,1.008,0,0,0,0.0,0.1125,0,1,1
888,O,15.999,0,1,2,28.5,-0.1188,1,6,2
889,O2,31.998,0,2,4,34.14,0.067,2,12,0
891,C,12.011,0,0,0,0.0,0.08129,1,4,4
893,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
894,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
895,O,15.999,0,1,2,28.5,-0.1188,1,6,2
896,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
897,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
898,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
901,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
902,O,15.999,0,1,2,28.5,-0.1188,1,6,2
903,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
904,H,1.008,0,0,0,0.0,0.1125,0,1,1
905,H,1.008,0,0,0,0.0,0.1125,0,1,1
908,O2,31.998,0,2,4,34.14,0.067,2,12,0
911,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
912,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
913,O,15.999,0,1,2,28.5,-0.1188,1,6,2
918,O,15.999,0,1,2,28.5,-0.1188,1,6,2
921,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
922,C,12.011,0,0,0,0.0,0.08129,1,4,4
923,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
925,O,15.999,0,1,2,28.5,-0.1188,1,6,2
926,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
927,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
929,O,15.999,0,1,2,28.5,-0.1188,1,6,2
931,C,12.011,0,0,0,0.0,0.08129,1,4,4
932,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
933,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
934,O,15.999,0,1,2,28.5,-0.1188,1,6,2
936,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
937,C,12.011,0,0,0,0.0,0.08129,1,4,4
938,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
939,O,15.999,0,1,2,28.5,-0.1188,1,6,2
941,H,1.008,0,0,0,0.0,0.1125,0,1,1
942,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
944,O,15.999,0,1,2,28.5,-0.1188,1,6,2
946,H,1.008,0,0,0,0.0,0.1125,0,1,1
947,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
949,H,1.008,0,0,0,0.0,0.1125,0,1,1
950,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
951,N,14.007,0,1,1,30.5,-0.4806,1,5,3
952,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
954,H,1.008,0,0,0,0.0,0.1125,0,1,1
955,O,15.999,0,1,2,28.5,-0.1188,1,6,2
956,O,15.999,0,1,2,28.5,-0.1188,1,6,2
957,O,15.999,0,1,2,28.5,-0.1188,1,6,2
958,O,15.999,0,1,2,28.5,-0.1188,1,6,2
959,H,1.008,0,0,0,0.0,0.1125,0,1,1
960,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
961,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
962,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
963,C,12.011,0,0,0,0.0,0.08129,1,4,4
964,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
965,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
967,O,15.999,0,1,2,28.5,-0.1188,1,6,2
968,C,12.011,0,0,0,0.0,0.08129,1,4,4
969,H,1.008,0,0,0,0.0,0.1125,0,1,1
970,N,14.007,0,1,1,30.5,-0.4806,1,5,3
971,O,15.999,0,1,2,28.5,-0.1188,1,6,2
972,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
973,O,15.999,0,1,2,28.5,-0.1188,1,6,2
975,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
976,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
977,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
978,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
979,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
981,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
983,O,15.999,0,1,2,28.5,-0.1188,1,6,2
985,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
988,N,14.007,0,1,1,30.5,-0.4806,1,5,3
989,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
990,N,14.007,0,1,1,30.5,-0.4806,1,5,3
991,O,15.999,0,1,2,28.5,-0.1188,1,6,2
992,N,14.007,0,1,1,30.5,-0.4806,1,5,3
993,H,1.008,0,0,0,0.0,0.1125,0,1,1
994,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
996,O,15.999,0,1,2,28.5,-0.1188,1,6,2
997,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
998,O,15.999,0,1,2,28.5,-0.1188,1,6,2
999,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
1000,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1001,N,14.007,0,1,1,30.5,-0.4806,1,5,3
1003,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
1004,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1006,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1007,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
1009,C,12.011,0,0,0,0.0,0.08129,1,4,4
1012,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
1013,N,14.007,0,1,1,30.5,-0.4806,1,5,3
1014,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1015,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
1017,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1018,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
1020,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1021,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1022,H,1.008,0,0,0,0.0,0.1125,0,1,1
1023,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1024,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1026,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1027,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
1030,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1031,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1032,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1035,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
1036,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
1037,C,12.011,0,0,0,0.0,0.08129,1,4,4
1038,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
1041,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
1042,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1043,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1044,H,1.008,0,0,0,0.0,0.1125,0,1,1
1045,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1049,H,1.008,0,0,0,0.0,0.1125,0,1,1
1050,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1051,C,12.011,0,0,0,0.0,0.08129,1,4,4
1053,O2,31.998,0,2,4,34.14,0.067,2,12,0
1055,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1056,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
1057,C,12.011,0,0,0,0.0,0.08129,1,4,4
1058,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1059,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1060,O2,31.998,0,2,4,34.14,0.067,2,12,0
1061,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1062,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1064,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1067,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1068,H,1.008,0,0,0,0.0,0.1125,0,1,1
1069,H,1.008,0,0,0,0.0,0.1125,0,1,1
1070,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1071,H,1.008,0,0,0,0.0,0.1125,0,1,1
1072,H,1.008,0,0,0,0.0,0.1125,0,1,1
1073,H,1.008,0,0,0,0.0,0.1125,0,1,1
1076,C,12.011,0,0,0,0.0,0.08129,1,4,4
1077,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1078,H,1.008,0,0,0,0.0,0.1125,0,1,1
1079,N,14.007,0,1,1,30.5,-0.4806,1,5,3
1080,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
1081,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
1083,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1085,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
1086,C,12.011,0,0,0,0.0,0.08129,1,4,4
1087,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
1088,H,1.008,0,0,0,0.0,0.1125,0,1,1
1092,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
1093,N,14.007,0,1,1,30.5,-0.4806,1,5,3
1094,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
1095,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
1096,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1097,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
1098,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
1099,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1100,O2,31.998,0,2,4,34.14,0.067,2,12,0
1102,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1103,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1104,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
1107,N,14.007,0,1,1,30.5,-0.4806,1,5,3
1108,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
1110,H,1.008,0,0,0,0.0,0.1125,0,1,1
1112,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1113,O2,31.998,0,2,4,34.14,0.067,2,12,0
1114,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1116,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
1117,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
1118,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1119,H,1.008,0,0,0,0.0,0.1125,0,1,1
1120,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1121,O2,31.998,0,2,4,34.14,0.067,2,12,0
1123,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
1125,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
1127,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1128,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
1129,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
1130,H,1.008,0,0,0,0.0,0.1125,0,1,1
1131,H,1.008,0,0,0,0.0,0.1125,0,1,1
1132,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
1134,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
1135,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1136,C,12.011,0,0,0,0.0,0.08129,1,4,4
1139,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
1141,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
1142,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
1143,N,14.007,0,1,1,30.5,-0.4806,1,5,3
1145,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1148,N,14.007,0,1,1,30.5,-0.4806,1,5,3
1149,C,12.011,0,0,0,0.0,0.08129,1,4,4
1150,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1151,H,1.008,0,0,0,0.0,0.1125,0,1,1
1152,N,14.007,0,1,1,30.5,-0.4806,1,5,3
1153,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1154,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1155,H2O,18.015,2,1,2,31.5,-0.8247,1,8,0
1156,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
1159,O2,31.998,0,2,4,34.14,0.067,2,12,0
1161,O2,31.998,0,2,4,34.14,0.067,2,12,0
1163,C,12.011,0,0,0,0.0,0.08129,1,4,4
1164,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1166,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1168,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1169,H,1.008,0,0,0,0.0,0.1125,0,1,1
1170,O2,31.998,0,2,4,34.14,0.067,2,12,0
1171,H,1.008,0,0,0,0.0,0.1125,0,1,1
1172,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
1173,H,1.008,0,0,0,0.0,0.1125,0,1,1
1174,OH,17.007,1,1,2,30.0,-0.1768,1,7,1
1175,CO,28.009999999999998,0,1,1,19.9,-0.03751,2,10,0
1176,N,14.007,0,1,1,30.5,-0.4806,1,5,3
1177,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1178,H,1.008,0,0,0,0.0,0.1125,0,1,1
1179,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1180,N,14.007,0,1,1,30.5,-0.4806,1,5,3
1181,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1182,C,12.011,0,0,0,0.0,0.08129,1,4,4
1183,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1184,C,12.011,0,0,0,0.0,0.08129,1,4,4
1185,H,1.008,0,0,0,0.0,0.1125,0,1,1
1186,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1190,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1191,N,14.007,0,1,1,30.5,-0.4806,1,5,3
1192,O,15.999,0,1,2,28.5,-0.1188,1,6,2
1193,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
1194,C,12.011,0,0,0,0.0,0.08129,1,4,4
1195,HO2,33.006,1,2,4,40.129999999999995,-0.11010000000000003,2,13,1
