system_id,ads_symbols,HOMO_energy_eV,LUMO_energy_eV,chemical_hardness_eV,chemical_softness,electrophilicity_index,formation_enthalpy_kJmol,entropy_298K_JmolK,characteristic_frequency_cm1,bond_order,has_lone_pair,has_pi_bond,surface_binding_mode
405,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
406,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
407,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
408,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
410,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
411,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
413,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
414,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
416,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
417,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
418,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
419,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
421,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
422,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
423,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
424,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
425,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
429,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
430,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
431,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
433,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
434,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
435,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
436,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
437,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
438,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
441,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
442,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
445,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
446,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
447,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
448,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
449,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
451,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
452,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
453,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
455,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
456,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
457,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
458,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
460,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
461,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
463,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
464,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
465,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
466,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
467,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
468,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
469,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
471,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
472,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
473,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
475,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
476,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
478,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
479,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
480,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
481,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
483,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
484,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
485,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
486,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
487,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
488,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
489,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
490,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
492,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
493,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
494,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
495,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
496,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
497,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
498,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
499,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
500,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
502,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
504,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
507,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
508,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
509,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
510,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
512,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
514,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
516,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
517,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
518,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
519,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
521,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
522,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
523,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
524,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
525,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
528,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
529,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
532,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
533,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
534,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
535,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
536,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
537,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
538,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
540,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
541,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
542,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
543,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
544,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
545,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
548,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
549,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
551,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
552,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
553,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
554,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
555,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
556,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
557,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
559,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
561,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
563,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
564,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
565,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
567,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
570,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
571,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
572,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
573,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
574,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
575,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
577,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
578,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
582,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
583,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
584,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
585,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
586,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
588,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
589,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
590,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
591,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
592,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
595,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
596,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
597,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
598,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
599,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
600,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
601,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
602,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
603,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
604,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
606,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
608,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
609,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
610,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
611,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
613,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
614,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
615,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
616,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
620,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
622,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
623,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
624,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
626,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
629,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
630,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
632,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
633,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
635,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
637,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
638,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
639,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
640,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
643,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
644,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
645,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
648,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
649,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
650,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
653,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
654,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
656,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
657,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
659,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
661,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
663,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
664,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
666,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
668,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
670,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
672,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
673,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
677,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
678,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
680,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
681,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
683,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
684,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
685,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
686,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
687,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
688,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
694,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
695,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
697,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
698,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
701,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
709,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
710,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
711,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
712,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
713,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
714,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
716,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
717,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
718,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
719,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
720,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
721,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
722,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
723,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
724,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
725,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
726,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
727,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
728,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
730,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
731,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
732,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
733,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
734,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
735,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
737,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
738,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
739,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
741,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
742,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
743,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
744,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
746,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
747,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
749,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
750,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
751,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
752,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
753,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
755,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
756,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
757,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
758,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
759,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
760,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
762,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
763,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
764,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
766,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
768,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
769,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
770,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
771,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
772,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
774,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
775,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
776,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
778,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
779,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
780,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
781,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
784,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
787,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
788,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
789,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
790,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
792,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
793,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
794,O2,-12.07,-0.45,5.81,0.086,2.68,0.0,205.2,1580,2,1,1,1
795,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
796,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
797,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
798,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
800,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
801,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
802,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
803,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
804,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
807,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
808,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
809,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
810,OH,-13.02,-1.83,5.59,0.089,4.94,37.3,183.7,3570,1,1,0,0
812,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
813,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
815,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
816,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
818,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
819,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
820,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
821,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
822,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
825,H2O,-12.62,4.0,6.33,0.079,0.74,-241.8,188.8,3657,1,1,0,0
826,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
829,H,-13.6,0.0,6.42,0.078,3.19,218.0,114.7,0,0,0,0,2
830,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
831,HO2,-11.35,-1.08,5.14,0.097,3.76,12.0,229.0,1098,1,1,0,1
832,N,-14.53,0.07,7.3,0.068,1.43,472.7,153.3,0,0,1,0,2
833,CO,-14.01,-1.11,6.45,0.078,4.45,-110.5,197.7,2143,3,1,1,0
835,O,-13.62,-1.46,6.08,0.082,4.69,249.2,161.1,0,0,1,0,2
838,C,-11.26,-1.26,5.0,0.1,3.94,716.7,158.1,0,0,0,0,2
